Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,is_weekend,CO(GT)_lag_1,CO(GT)_lag_2,CO(GT)_lag_3,PT08.S1(CO)_lag_1,PT08.S1(CO)_lag_2,PT08.S1(CO)_lag_3,T_lag_1,T_lag_2,T_lag_3,RH_lag_1,RH_lag_2,RH_lag_3,CO(GT)_rolling_mean_6,PT08.S1(CO)_rolling_mean_6,T_rolling_mean_6,RH_rolling_mean_6
2005-06-03 14:00:00,1.4,992.0,56.0,6.7,844.0,156.0,830.0,113.0,990.0,552.0,13.1,26.6,0.399,14,4,6,0,1.0,1.0,0.9,895.0,899.0,900.0,14.8,12.3,11.2,23.7,29.9,33.8,0.8166666666666668,884.5,10.149999999999999,38.46666666666667
2005-06-03 15:00:00,3.0,1104.0,56.0,13.3,1095.0,246.0,609.0,163.0,1210.0,930.0,13.3,25.7,0.3914,15,4,6,0,1.4,1.0,1.0,992.0,895.0,899.0,13.1,14.8,12.3,26.6,23.7,29.9,0.9500000000000001,905.3333333333334,11.35,33.766666666666666
2005-06-03 16:00:00,1.5,933.0,56.0,4.0,711.0,205.0,912.0,146.0,850.0,554.0,12.0,27.7,0.3885,16,4,6,0,3.0,1.4,1.0,1104.0,992.0,895.0,13.3,13.1,14.8,25.7,26.6,23.7,1.3333333333333333,943.1666666666666,12.35,29.933333333333334
2005-06-03 17:00:00,1.7,973.0,56.0,5.3,778.0,257.0,839.0,167.0,916.0,723.0,11.5,30.1,0.4067,17,4,6,0,1.5,3.0,1.4,933.0,1104.0,992.0,12.0,13.3,13.1,27.7,25.7,26.6,1.4666666666666668,953.8333333333334,12.783333333333331,27.900000000000002
2005-06-03 18:00:00,2.3,1069.0,56.0,8.6,923.0,228.0,735.0,162.0,1036.0,875.0,10.1,33.2,0.4115,18,4,6,0,1.7,1.5,3.0,973.0,933.0,1104.0,11.5,12.0,13.3,30.1,27.7,25.7,1.5999999999999999,966.0,12.833333333333334,27.283333333333335
2005-06-03 19:00:00,2.5,1055.0,56.0,6.2,821.0,321.0,797.0,194.0,942.0,949.0,8.6,38.1,0.4282,19,4,6,0,2.3,1.7,1.5,1069.0,973.0,933.0,10.1,11.5,12.0,33.2,30.1,27.7,1.8166666666666664,994.3333333333334,12.466666666666663,27.833333333333332
2005-06-03 20:00:00,2.1,1032.0,56.0,5.3,778.0,270.0,834.0,185.0,926.0,869.0,8.0,41.2,0.4433,20,4,6,0,2.5,2.3,1.7,1055.0,1069.0,973.0,8.6,10.1,11.5,38.1,33.2,30.1,2.0666666666666664,1021.0,11.433333333333332,30.233333333333334
2005-06-03 21:00:00,1.5,982.0,56.0,4.1,714.0,203.0,879.0,158.0,905.0,747.0,7.5,43.8,0.4551,21,4,6,0,2.1,2.5,2.3,1032.0,1055.0,1069.0,8.0,8.6,10.1,41.2,38.1,33.2,2.1833333333333336,1027.6666666666667,10.583333333333332,32.666666666666664
2005-06-03 22:00:00,1.4,968.0,56.0,3.5,680.0,201.0,918.0,156.0,891.0,740.0,6.8,46.9,0.465,22,4,6,0,1.5,2.1,2.5,982.0,1032.0,1055.0,7.5,8.0,8.6,43.8,41.2,38.1,1.9333333333333336,1007.3333333333334,9.616666666666665,35.68333333333334
2005-06-03 23:00:00,1.4,979.0,56.0,4.1,718.0,207.0,883.0,157.0,903.0,807.0,6.1,46.3,0.4394,23,4,6,0,1.4,1.5,2.1,968.0,982.0,1032.0,6.8,7.5,8.0,46.9,43.8,41.2,1.9166666666666667,1013.1666666666666,8.749999999999998,38.88333333333333
2005-07-03 00:00:00,1.4,935.0,56.0,3.2,666.0,180.0,939.0,141.0,836.0,653.0,5.6,45.5,0.4187,0,6,7,1,1.4,1.4,1.5,979.0,968.0,982.0,6.1,6.8,7.5,46.3,46.9,43.8,1.8666666666666665,1014.1666666666666,7.849999999999999,41.583333333333336
2005-07-03 01:00:00,1.2,942.0,56.0,3.2,666.0,140.0,960.0,116.0,848.0,553.0,5.4,48.8,0.4393,1,6,7,1,1.4,1.4,1.4,935.0,979.0,968.0,5.6,6.1,6.8,45.5,46.3,46.9,1.7166666666666666,991.8333333333334,7.099999999999999,43.63333333333333
2005-07-03 02:00:00,0.9,883.0,56.0,1.7,561.0,93.0,1080.0,84.0,785.0,412.0,5.1,51.2,0.4534,2,6,7,1,1.2,1.4,1.4,942.0,935.0,979.0,5.4,5.6,6.1,48.8,45.5,46.3,1.5,973.0,6.5666666666666655,45.416666666666664
2005-07-03 03:00:00,0.6,841.0,56.0,0.7,470.0,64.0,1311.0,59.0,708.0,289.0,5.3,51.0,0.4563,3,6,7,1,0.9,1.2,1.4,883.0,942.0,935.0,5.1,5.4,5.6,51.2,48.8,45.5,1.3,948.1666666666666,6.083333333333332,47.083333333333336
2005-07-03 04:00:00,0.4,843.0,56.0,0.5,443.0,35.0,1490.0,34.0,730.0,262.0,5.2,57.2,0.5094,4,6,7,1,0.6,0.9,1.2,841.0,883.0,942.0,5.3,5.1,5.4,51.0,51.2,48.8,1.15,924.6666666666666,5.716666666666665,48.28333333333333
2005-07-03 05:00:00,0.4,872.0,56.0,0.6,460.0,47.0,1359.0,45.0,755.0,288.0,4.5,63.1,0.5381,5,6,7,1,0.4,0.6,0.9,843.0,841.0,883.0,5.2,5.3,5.1,57.2,51.0,51.2,0.9833333333333333,903.8333333333334,5.449999999999999,50.0
2005-07-03 06:00:00,0.5,862.0,56.0,0.8,474.0,68.0,1312.0,59.0,753.0,310.0,5.2,54.5,0.486,6,6,7,1,0.4,0.4,0.6,872.0,843.0,841.0,4.5,5.2,5.3,63.1,57.2,51.0,0.8166666666666668,886.0,5.183333333333332,52.800000000000004
2005-07-03 07:00:00,0.7,917.0,56.0,1.7,562.0,131.0,1099.0,99.0,827.0,418.0,5.6,51.3,0.4712,7,6,7,1,0.5,0.4,0.4,862.0,872.0,843.0,5.2,4.5,5.2,54.5,63.1,57.2,0.6666666666666666,873.8333333333334,5.116666666666666,54.300000000000004
2005-07-03 08:00:00,1.5,1022.0,56.0,5.2,771.0,289.0,812.0,165.0,941.0,769.0,5.9,45.4,0.4244,8,6,7,1,0.7,0.5,0.4,917.0,862.0,872.0,5.6,5.2,4.5,51.3,54.5,63.1,0.5833333333333334,869.6666666666666,5.149999999999999,54.71666666666667
2005-07-03 09:00:00,1.9,1022.0,56.0,6.6,837.0,322.0,755.0,168.0,978.0,881.0,6.9,41.3,0.4145,9,6,7,1,1.5,0.7,0.5,1022.0,917.0,862.0,5.9,5.6,5.2,45.4,51.3,54.5,0.6833333333333332,892.8333333333334,5.283333333333332,53.75
2005-07-03 10:00:00,1.6,961.0,56.0,5.5,789.0,330.0,839.0,169.0,910.0,816.0,8.6,34.2,0.3834,10,6,7,1,1.9,1.5,0.7,1022.0,1022.0,917.0,6.9,5.9,5.6,41.3,45.4,51.3,0.9,923.0,5.55,52.13333333333333
2005-07-03 11:00:00,1.4,912.0,56.0,4.4,731.0,339.0,912.0,162.0,811.0,684.0,9.6,27.7,0.3308,11,6,7,1,1.6,1.9,1.5,961.0,1022.0,1022.0,8.6,6.9,5.9,34.2,41.3,45.4,1.0999999999999999,942.6666666666666,6.116666666666666,48.300000000000004
2005-07-03 12:00:00,1.3,896.0,56.0,4.4,731.0,316.0,911.0,155.0,799.0,627.0,10.6,25.3,0.3224,12,6,7,1,1.4,1.6,1.9,912.0,961.0,1022.0,9.6,8.6,6.9,27.7,34.2,41.3,1.2666666666666666,949.3333333333334,6.966666666666666,42.4
2005-07-03 13:00:00,1.3,890.0,56.0,4.3,726.0,218.0,921.0,136.0,779.0,523.0,10.2,25.6,0.3181,13,6,7,1,1.3,1.4,1.6,896.0,912.0,961.0,10.6,9.6,8.6,25.3,27.7,34.2,1.3999999999999997,955.0,7.8666666666666645,37.53333333333333
2005-07-03 14:00:00,1.2,891.0,56.0,4.5,740.0,177.0,919.0,124.0,788.0,502.0,10.0,25.2,0.3079,14,6,7,1,1.3,1.3,1.4,890.0,896.0,912.0,10.2,10.6,9.6,25.6,25.3,27.7,1.5,950.5,8.633333333333333,33.25
2005-07-03 15:00:00,1.3,894.0,56.0,4.5,737.0,278.0,913.0,158.0,805.0,604.0,9.7,25.7,0.3088,15,6,7,1,1.2,1.3,1.3,891.0,890.0,896.0,10.0,10.2,10.6,25.2,25.6,25.3,1.45,928.6666666666666,9.316666666666665,29.883333333333336
2005-07-03 16:00:00,1.4,907.0,56.0,4.8,753.0,313.0,886.0,167.0,819.0,682.0,9.7,26.8,0.3226,16,6,7,1,1.3,1.2,1.3,894.0,891.0,890.0,9.7,10.0,10.2,25.7,25.2,25.6,1.3499999999999999,907.3333333333334,9.783333333333331,27.28333333333333
2005-07-03 17:00:00,1.7,973.0,56.0,6.3,827.0,351.0,825.0,176.0,888.0,846.0,9.4,27.3,0.3216,17,6,7,1,1.4,1.3,1.2,907.0,894.0,891.0,9.7,9.7,10.0,26.8,25.7,25.2,1.3166666666666667,898.3333333333334,9.966666666666665,26.05
2005-07-03 18:00:00,2.5,1035.0,56.0,9.6,961.0,374.0,726.0,204.0,985.0,1027.0,7.9,28.0,0.2999,18,6,7,1,1.7,1.4,1.3,973.0,907.0,894.0,9.4,9.7,9.7,27.3,26.8,25.7,1.3666666666666665,908.5,9.933333333333332,25.983333333333334
2005-07-03 19:00:00,3.8,1146.0,56.0,15.0,1147.0,431.0,621.0,209.0,1148.0,1315.0,6.9,30.7,0.3066,19,6,7,1,2.5,1.7,1.4,1035.0,973.0,907.0,7.9,9.4,9.7,28.0,27.3,26.8,1.5666666666666667,931.6666666666666,9.483333333333333,26.433333333333334
2005-07-03 20:00:00,4.2,1176.0,56.0,15.4,1162.0,468.0,600.0,224.0,1137.0,1363.0,6.1,33.3,0.3152,20,6,7,1,3.8,2.5,1.7,1146.0,1035.0,973.0,6.9,7.9,9.4,30.7,28.0,27.3,1.9833333333333332,974.3333333333334,8.933333333333332,27.283333333333335
2005-07-03 21:00:00,2.8,1057.0,56.0,8.9,935.0,368.0,720.0,211.0,982.0,1236.0,5.0,37.4,0.329,21,6,7,1,4.2,3.8,2.5,1176.0,1146.0,1035.0,6.1,6.9,7.9,33.3,30.7,28.0,2.4833333333333334,1021.8333333333334,8.283333333333331,28.63333333333333
2005-07-03 22:00:00,1.5,974.0,56.0,5.0,763.0,239.0,861.0,174.0,865.0,1076.0,4.2,40.9,0.3417,22,6,7,1,2.8,4.2,3.8,1057.0,1176.0,1146.0,5.0,6.1,6.9,37.4,33.3,30.7,2.733333333333333,1049.0,7.499999999999999,30.583333333333332
2005-07-03 23:00:00,1.8,1044.0,56.0,6.5,834.0,292.0,781.0,181.0,924.0,1200.0,3.9,43.5,0.3538,23,6,7,1,1.5,2.8,4.2,974.0,1057.0,1176.0,4.2,5.0,6.1,40.9,37.4,33.3,2.75,1060.1666666666667,6.583333333333332,32.93333333333333
2005-08-03 00:00:00,1.5,988.0,56.0,4.4,734.0,205.0,860.0,157.0,868.0,1081.0,3.0,47.7,0.3658,0,2,8,0,1.8,1.5,2.8,1044.0,974.0,1057.0,3.9,4.2,5.0,43.5,40.9,37.4,2.766666666666667,1072.0,5.666666666666665,35.63333333333333
2005-08-03 01:00:00,1.5,1016.0,56.0,5.3,781.0,255.0,799.0,154.0,918.0,1174.0,2.5,52.1,0.3855,1,2,8,0,1.5,1.8,1.5,988.0,1044.0,974.0,3.0,3.9,4.2,47.7,43.5,40.9,2.6,1064.1666666666667,4.849999999999999,38.916666666666664
2005-08-03 02:00:00,1.2,929.0,56.0,3.1,659.0,220.0,920.0,147.0,851.0,1033.0,2.0,53.5,0.3831,2,2,8,0,1.5,1.5,1.8,1016.0,988.0,1044.0,2.5,3.0,3.9,52.1,47.7,43.5,2.216666666666667,1042.5,4.116666666666665,42.48333333333333
2005-08-03 03:00:00,0.8,876.0,56.0,1.9,576.0,167.0,1040.0,124.0,815.0,900.0,1.0,56.7,0.3803,3,2,8,0,1.2,1.5,1.5,929.0,1016.0,988.0,2.0,2.5,3.0,53.5,52.1,47.7,1.7166666666666668,1001.3333333333334,3.4333333333333322,45.85
2005-08-03 04:00:00,0.75,872.0,56.0,1.7,558.0,114.0,1054.0,101.0,807.0,853.0,0.5,59.4,0.3841,4,2,8,0,0.8,1.2,1.5,876.0,929.0,1016.0,1.0,2.0,2.5,56.7,53.5,52.1,1.3833333333333335,971.1666666666666,2.7666666666666657,49.06666666666666
2005-08-03 05:00:00,0.7,888.0,56.0,1.9,574.0,153.0,1035.0,114.0,820.0,886.0,1.4,56.8,0.3903,5,2,8,0,0.75,0.8,1.2,872.0,876.0,929.0,0.5,1.0,2.0,59.4,56.7,53.5,1.2583333333333333,954.1666666666666,2.149999999999999,52.150000000000006
2005-08-03 06:00:00,0.7,927.0,56.0,2.8,638.0,224.0,949.0,134.0,846.0,949.0,0.9,58.4,0.388,6,2,8,0,0.7,0.75,0.8,888.0,872.0,876.0,1.4,0.5,1.0,56.8,59.4,56.7,1.075,928.1666666666666,1.7333333333333323,54.366666666666674
2005-08-03 07:00:00,1.3,991.0,56.0,5.5,786.0,295.0,817.0,144.0,931.0,1037.0,0.3,61.0,0.3881,7,2,8,0,0.7,0.7,0.75,927.0,888.0,872.0,0.9,1.4,0.5,58.4,56.8,59.4,0.9416666666666668,918.0,1.3833333333333322,56.15
2005-08-03 08:00:00,3.4,1317.0,56.0,18.3,1247.0,667.0,558.0,182.0,1360.0,1571.0,0.9,59.1,0.3913,8,2,8,0,1.3,0.7,0.7,991.0,927.0,888.0,0.3,0.9,1.4,61.0,58.4,56.8,0.9083333333333333,913.8333333333334,1.0166666666666655,57.63333333333333
2005-08-03 09:00:00,5.5,1402.0,56.0,26.3,1462.0,867.0,449.0,223.0,1599.0,1885.0,4.1,47.9,0.3959,9,2,8,0,3.4,1.3,0.7,1317.0,991.0,927.0,0.9,0.3,0.9,59.1,61.0,58.4,1.2750000000000001,978.5,0.8333333333333321,58.56666666666666
2005-08-03 10:00:00,4.1,1222.0,56.0,16.3,1188.0,666.0,554.0,219.0,1265.0,1683.0,7.7,34.6,0.3652,10,2,8,0,5.5,3.4,1.3,1402.0,1317.0,991.0,4.1,0.9,0.3,47.9,59.1,61.0,2.0583333333333336,1066.1666666666667,1.3499999999999988,57.1
2005-08-03 11:00:00,3.0,1109.0,56.0,12.3,1060.0,595.0,650.0,215.0,1091.0,1412.0,10.9,25.7,0.3341,11,2,8,0,4.1,5.5,3.4,1222.0,1402.0,1317.0,7.7,4.1,0.9,34.6,47.9,59.1,2.6166666666666667,1124.5,2.549999999999999,52.96666666666666
2005-08-03 12:00:00,1.9,959.0,56.0,7.4,875.0,421.0,797.0,191.0,864.0,1006.0,13.7,17.4,0.2715,12,2,8,0,3.0,4.1,5.5,1109.0,1222.0,1402.0,10.9,7.7,4.1,25.7,34.6,47.9,3.0,1161.3333333333333,4.133333333333332,47.78333333333334
2005-08-03 13:00:00,1.8,964.0,56.0,8.1,902.0,292.0,780.0,162.0,882.0,855.0,14.0,16.8,0.2672,13,2,8,0,1.9,3.0,4.1,959.0,1109.0,1222.0,13.7,10.9,7.7,17.4,25.7,34.6,3.2000000000000006,1166.6666666666667,6.266666666666666,40.949999999999996
2005-08-03 14:00:00,2.1,1006.0,56.0,10.8,1006.0,308.0,705.0,165.0,988.0,964.0,14.1,17.0,0.2729,14,2,8,0,1.8,1.9,3.0,964.0,959.0,1109.0,14.0,13.7,10.9,16.8,17.4,25.7,3.283333333333333,1162.1666666666667,8.549999999999999,33.583333333333336
2005-08-03 15:00:00,2.3,1002.0,56.0,9.7,968.0,347.0,732.0,171.0,920.0,886.0,15.0,15.8,0.2678,15,2,8,0,2.1,1.8,1.9,1006.0,964.0,959.0,14.1,14.0,13.7,17.0,16.8,17.4,3.0666666666666664,1110.3333333333333,10.749999999999998,26.566666666666666
2005-08-03 16:00:00,2.3,997.0,56.0,9.9,975.0,377.0,739.0,164.0,926.0,947.0,16.5,14.9,0.2775,16,2,8,0,2.3,2.1,1.8,1002.0,1006.0,964.0,15.0,14.1,14.0,15.8,17.0,16.8,2.533333333333333,1043.6666666666667,12.566666666666665,21.216666666666665
2005-08-03 17:00:00,2.0,1019.0,56.0,9.6,964.0,325.0,729.0,168.0,957.0,984.0,15.8,16.7,0.2972,17,2,8,0,2.3,2.3,2.1,997.0,1002.0,1006.0,16.5,15.0,14.1,14.9,15.8,17.0,2.2333333333333334,1006.1666666666666,14.033333333333331,17.933333333333334
2005-08-03 18:00:00,3.1,1192.0,56.0,16.5,1196.0,508.0,581.0,204.0,1222.0,1450.0,13.2,23.9,0.3597,18,2,8,0,2.0,2.3,2.3,1019.0,997.0,1002.0,15.8,16.5,15.0,16.7,14.9,15.8,2.066666666666667,991.1666666666666,14.85,16.433333333333334
2005-08-03 19:00:00,5.1,1399.0,56.0,23.4,1387.0,768.0,487.0,242.0,1499.0,1837.0,11.0,33.8,0.4436,19,2,8,0,3.1,2.0,2.3,1192.0,1019.0,997.0,13.2,15.8,16.5,23.9,16.7,14.9,2.2666666666666666,1030.0,14.766666666666666,17.516666666666666
2005-08-03 20:00:00,5.9,1419.0,56.0,24.2,1408.0,764.0,466.0,246.0,1531.0,1899.0,9.5,39.0,0.4644,20,2,8,0,5.1,3.1,2.0,1399.0,1192.0,1019.0,11.0,13.2,15.8,33.8,23.9,16.7,2.8166666666666664,1102.5,14.266666666666666,20.349999999999998
2005-08-03 21:00:00,3.2,1250.0,56.0,13.3,1094.0,500.0,600.0,215.0,1198.0,1629.0,8.5,42.4,0.4716,21,2,8,0,5.9,5.1,3.1,1419.0,1399.0,1192.0,9.5,11.0,13.2,39.0,33.8,23.9,3.4499999999999997,1171.3333333333333,13.499999999999998,24.016666666666666
2005-08-03 22:00:00,2.4,1156.0,56.0,8.4,916.0,463.0,687.0,206.0,1055.0,1490.0,7.5,44.0,0.4564,22,2,8,0,3.2,5.9,5.1,1250.0,1419.0,1399.0,8.5,9.5,11.0,42.4,39.0,33.8,3.5999999999999996,1212.6666666666667,12.416666666666664,28.45
2005-08-03 23:00:00,1.4,1064.0,56.0,5.4,783.0,258.0,785.0,167.0,954.0,1319.0,6.6,46.0,0.4505,23,2,8,0,2.4,3.2,5.9,1156.0,1250.0,1419.0,7.5,8.5,9.5,44.0,42.4,39.0,3.616666666666667,1239.1666666666667,10.916666666666664,33.300000000000004
2005-09-03 00:00:00,1.4,1066.0,56.0,5.2,771.0,214.0,795.0,145.0,949.0,1247.0,5.5,49.6,0.4526,0,5,9,1,1.4,2.4,3.2,1064.0,1156.0,1250.0,6.6,7.5,8.5,46.0,44.0,42.4,3.516666666666667,1246.6666666666667,9.383333333333331,38.18333333333334
2005-09-03 01:00:00,1.3,1031.0,56.0,4.6,741.0,191.0,821.0,133.0,927.0,1144.0,4.9,52.2,0.4567,1,5,9,1,1.4,1.4,2.4,1066.0,1064.0,1156.0,5.5,6.6,7.5,49.6,46.0,44.0,3.233333333333333,1225.6666666666667,8.099999999999998,42.46666666666667
2005-09-03 02:00:00,1.0,973.0,56.0,3.2,663.0,154.0,889.0,117.0,887.0,1014.0,4.6,53.5,0.4584,2,5,9,1,1.3,1.4,1.4,1031.0,1066.0,1064.0,4.9,5.5,6.6,52.2,49.6,46.0,2.6,1164.3333333333333,7.083333333333331,45.53333333333333
2005-09-03 03:00:00,0.8,937.0,56.0,2.2,600.0,133.5,985.0,103.5,873.0,885.0,4.7,53.1,0.4589,3,5,9,1,1.0,1.3,1.4,973.0,1031.0,1066.0,4.6,4.9,5.5,53.5,52.2,49.6,1.7833333333333332,1090.0,6.266666666666665,47.949999999999996
2005-09-03 04:00:00,0.8,930.0,56.0,2.5,616.0,113.0,969.0,90.0,893.0,875.0,3.8,56.8,0.4614,4,5,9,1,0.8,1.0,1.3,937.0,973.0,1031.0,4.7,4.6,4.9,53.1,53.5,52.2,1.3833333333333335,1037.8333333333333,5.633333333333332,49.73333333333334
2005-09-03 05:00:00,0.9,949.0,56.0,2.8,640.0,167.0,902.0,112.0,909.0,971.0,2.3,63.5,0.463,5,5,9,1,0.8,0.8,1.0,930.0,937.0,973.0,3.8,4.7,4.6,56.8,53.1,53.5,1.1166666666666665,1000.1666666666666,5.016666666666665,51.866666666666674
2005-09-03 06:00:00,0.9,979.0,56.0,3.9,707.0,235.0,851.0,120.0,959.0,1048.0,2.0,64.9,0.4657,6,5,9,1,0.9,0.8,0.8,949.0,930.0,937.0,2.3,3.8,4.7,63.5,56.8,53.1,1.0333333333333334,981.0,4.299999999999998,54.78333333333334
2005-09-03 07:00:00,1.7,1094.0,56.0,7.2,865.0,372.0,708.0,141.0,1061.0,1223.0,2.0,65.3,0.4688,7,5,9,1,0.9,0.9,0.8,979.0,949.0,930.0,2.0,2.3,3.8,64.9,63.5,56.8,0.9500000000000002,966.5,3.716666666666665,57.333333333333336
2005-09-03 08:00:00,4.3,1450.0,56.0,20.9,1322.0,877.0,490.0,190.0,1497.0,1756.0,3.3,61.6,0.4829,8,5,9,1,1.7,0.9,0.9,1094.0,979.0,949.0,2.0,2.0,2.3,65.3,64.9,63.5,1.0166666666666666,977.0,3.233333333333331,59.51666666666667
2005-09-03 09:00:00,6.0,1508.0,56.0,27.0,1479.0,900.0,419.0,215.0,1685.0,2014.0,5.7,52.5,0.4851,9,5,9,1,4.3,1.7,0.9,1450.0,1094.0,979.0,3.3,2.0,2.0,61.6,65.3,64.9,1.5666666666666664,1056.5,3.0166666666666644,60.86666666666667
2005-09-03 10:00:00,3.8,1374.0,56.0,18.5,1255.0,733.0,504.0,215.0,1375.0,1855.0,8.3,43.5,0.4774,10,5,9,1,6.0,4.3,1.7,1508.0,1450.0,1094.0,5.7,3.3,2.0,52.5,61.6,65.3,2.433333333333333,1151.6666666666667,3.183333333333332,60.76666666666666
2005-09-03 11:00:00,3.3,1308.0,56.0,14.0,1117.0,691.0,549.0,235.0,1261.0,1795.0,10.5,38.9,0.4926,11,5,9,1,3.8,6.0,4.3,1374.0,1508.0,1450.0,8.3,5.7,3.3,43.5,52.5,61.6,2.9333333333333336,1225.6666666666667,3.933333333333332,58.54999999999999
2005-09-03 12:00:00,2.3,1249.0,56.0,10.5,996.0,457.0,593.0,194.0,1198.0,1575.0,14.5,33.4,0.5488,12,5,9,1,3.3,3.8,6.0,1308.0,1374.0,1508.0,10.5,8.3,5.7,38.9,43.5,52.5,3.3333333333333335,1285.5,5.299999999999998,54.449999999999996
2005-09-03 13:00:00,2.4,1282.0,56.0,11.2,1023.0,369.0,573.0,159.0,1305.0,1461.0,15.7,34.6,0.6147,13,5,9,1,2.3,3.3,3.8,1249.0,1308.0,1374.0,14.5,10.5,8.3,33.4,38.9,43.5,3.5666666666666664,1330.5,7.383333333333332,49.199999999999996
2005-09-03 14:00:00,2.2,1253.0,56.0,10.3,988.0,285.0,589.0,123.0,1292.0,1314.0,16.1,36.3,0.6593,14,5,9,1,2.4,2.3,3.3,1282.0,1249.0,1308.0,15.7,14.5,10.5,34.6,33.4,38.9,3.683333333333333,1361.8333333333333,9.666666666666664,44.083333333333336
2005-09-03 15:00:00,1.9,1222.0,56.0,8.6,924.0,279.0,612.0,121.0,1216.0,1147.0,17.3,34.5,0.6728,15,5,9,1,2.2,2.4,2.3,1253.0,1282.0,1249.0,16.1,15.7,14.5,36.3,34.6,33.4,3.3333333333333335,1329.0,11.799999999999999,39.86666666666667
2005-09-03 16:00:00,1.7,1201.0,56.0,7.6,882.0,198.0,638.0,102.0,1189.0,948.0,17.6,34.1,0.6781,16,5,9,1,1.9,2.2,2.4,1222.0,1253.0,1282.0,17.3,16.1,15.7,34.5,36.3,34.6,2.65,1281.3333333333333,13.733333333333333,36.86666666666667
2005-09-03 17:00:00,1.9,1238.0,56.0,10.2,985.0,229.0,592.0,114.0,1271.0,1252.0,18.0,33.1,0.6779,17,5,9,1,1.7,1.9,2.2,1201.0,1222.0,1253.0,17.6,17.3,16.1,34.1,34.5,36.3,2.3,1252.5,15.283333333333331,35.3
2005-09-03 18:00:00,3.8,1434.0,56.0,17.8,1234.0,477.0,476.0,168.0,1520.0,1676.0,14.6,41.0,0.6792,18,5,9,1,1.9,1.7,1.9,1238.0,1201.0,1222.0,18.0,17.6,17.3,33.1,34.1,34.5,2.066666666666667,1240.8333333333333,16.53333333333333,34.333333333333336
2005-09-03 19:00:00,5.3,1573.0,56.0,25.3,1436.0,679.0,407.0,207.0,1747.0,2056.0,12.8,46.2,0.6794,19,5,9,1,3.8,1.9,1.7,1434.0,1238.0,1201.0,14.6,18.0,17.6,41.0,33.1,34.1,2.3166666666666664,1271.6666666666667,16.55,35.6
2005-09-03 20:00:00,5.9,1552.0,56.0,24.4,1413.0,682.0,407.0,199.0,1724.0,2088.0,11.5,53.9,0.7312,20,5,9,1,5.3,3.8,1.9,1573.0,1434.0,1238.0,12.8,14.6,18.0,46.2,41.0,33.1,2.7999999999999994,1320.1666666666667,16.066666666666666,37.53333333333333
2005-09-03 21:00:00,5.5,1510.0,56.0,20.0,1297.0,679.0,458.0,192.0,1606.0,1945.0,10.6,58.8,0.7512,21,5,9,1,5.9,5.3,3.8,1552.0,1573.0,1434.0,11.5,12.8,14.6,53.9,46.2,41.0,3.4166666666666665,1370.0,15.299999999999997,40.46666666666667
2005-09-03 22:00:00,2.0,1165.0,56.0,7.3,870.0,298.0,671.0,148.0,1181.0,1482.0,9.7,60.0,0.7238,22,5,9,1,5.5,5.9,5.3,1510.0,1552.0,1573.0,10.6,11.5,12.8,58.8,53.9,46.2,4.016666666666667,1418.0,14.183333333333332,44.51666666666667
2005-09-03 23:00:00,1.8,1177.0,56.0,6.6,837.0,265.0,670.0,137.0,1161.0,1448.0,8.3,64.2,0.7071,23,5,9,1,2.0,5.5,5.9,1165.0,1510.0,1552.0,9.7,10.6,11.5,60.0,58.8,53.9,4.066666666666666,1412.0,12.866666666666665,48.833333333333336
2005-10-03 00:00:00,1.6,1135.0,56.0,5.7,800.0,196.0,705.0,123.0,1130.0,1304.0,7.8,65.5,0.6961,0,0,10,0,1.8,2.0,5.5,1177.0,1165.0,1510.0,8.3,9.7,10.6,64.2,60.0,58.8,4.05,1401.8333333333333,11.25,54.01666666666667
2005-10-03 01:00:00,1.3,1070.0,56.0,4.5,739.0,155.0,767.0,109.0,1070.0,1186.0,7.5,65.9,0.6868,1,0,10,0,1.6,1.8,2.0,1135.0,1177.0,1165.0,7.8,8.3,9.7,65.5,64.2,60.0,3.683333333333333,1352.0,10.116666666666665,58.1
2005-10-03 02:00:00,1.1,1034.0,56.0,4.1,715.0,131.0,801.0,98.0,1067.0,1051.0,6.1,72.1,0.6847,2,0,10,0,1.3,1.6,1.8,1070.0,1135.0,1177.0,7.5,7.8,8.3,65.9,65.5,64.2,3.016666666666666,1268.1666666666667,9.23333333333333,61.38333333333333
2005-10-03 03:00:00,1.1,1014.0,56.0,4.4,731.0,148.0,784.0,96.0,1062.0,1038.0,4.6,78.2,0.6684,3,0,10,0,1.1,1.3,1.6,1034.0,1070.0,1135.0,6.1,7.5,7.8,72.1,65.9,65.5,2.216666666666667,1181.8333333333333,8.33333333333333,64.41666666666667
2005-10-03 04:00:00,1.0,988.0,56.0,3.3,673.0,165.0,838.0,94.0,1034.0,969.0,4.0,80.9,0.667,4,0,10,0,1.1,1.1,1.3,1014.0,1034.0,1070.0,4.6,6.1,7.5,78.2,72.1,65.9,1.4833333333333334,1099.1666666666667,7.333333333333332,67.65
